Word_Offset	Word	POS	Sense_no	Gloss	Class	Prediction_Value	EndMarker(##)
211	अपचायित	ADJECTIVE	2	जिसे चोट लगी हो 	neutral	0.996	##
11018	रजोनिवृत्ति	NOUN	2	स्त्रियों का मासिक धर्म बंद होने का समय 	neutral	0.996	##
24264	मेड्रिड	NOUN	1	स्पेन की राजधानी 	neutral	0.996	##
3958	यवफल	NOUN	9	इन्द्रजौ के पेड़ की फली के जौ की तरह के बीज 	neutral	0.996	##
19780	पिनपिन	NOUN	1	पिनपिनाकर रोने की क्रिया 	neutral	0.996	##
16950	फेनदुग्धा	NOUN	1	एक प्रकार का पौधा 	neutral	0.996	##
6463	निंदिया	NOUN	1	प्राणियों की वह अवस्था जिसमें उनकी चेतन वृत्तियाँ बीच में कुछ समय के लिए निश्चेष्ट होकर रुकी रहती हैं और उन्हें शारीरिक तथा मानसिक विश्राम मिलता है 	neutral	0.996	##
3796	फुर्ती	NOUN	1	किसी काम के लिए होने वाला उत्साह 	neutral	0.842	##
29723	अयन_काल	NOUN	1	वह समय जब सूर्य दक्षिण या उत्तर दिशा में रहता है 	neutral	0.842	##
1328	सघन	ADJECTIVE	1	जिसके अवयव या अंश पास-पास या सटे हों या जो बहुत पास-पास हों 	present	0.994	##
15812	बुल्गारियन	ADJECTIVE	1	बुल्गारिया का या बुल्गारिया से संबंधित 	neutral	0.996	##
6200	असौध	NOUN	1	बुरी गंध या महक 	neutral	0.996	##
7240	ब्रह्मबेला	NOUN	1	सूर्योदय के दो घड़ी पहले का समय 	neutral	0.842	##
7233	बहुकरण	NOUN	1	बढ़ने या बढ़ाने की क्रिया 	present	0.667	##
10378	पोस्ट-ग्रेजुएट	ADJECTIVE	1	स्नातक और डॉक्टरेट के बीच की पढ़ाई से संबंधित 	neutral	0.996	##
3492	अग्नि-बाव	NOUN	1	शीत और पित्त से उत्पन्न एक प्रकार की खुजली जिसमें सारे शरीर में बड़े-बड़े चकत्ते पड़ जाते हैं और उनमें बहुत खुजली या जलन होती है 	neutral	0.996	##
36255	इंटर_सर्विसिज_इन्टेलजंस	NOUN	1	पाकिस्तान की प्रमुख खुफिया एजेन्सी 	neutral	0.996	##
2025	यामवती	NOUN	1	सूर्यास्त और सूर्योदय के बीच का समय 	neutral	0.842	##
9428	द्विजा	NOUN	2	एक बहुवर्षीय झाड़ीदार शाखारहित या कम शाखाओं वाला झाड़ जो पाँच से आठ फुट ऊँचा होता है 	present	0.994	##
6126	गर्जना	NOUN	2	किसी भयंकर जन्तु का घोर शब्द 	neutral	0.996	##
1661	पुराना	ADJECTIVE	4	समय या क्रम की दृष्टि से पहले का या जो वर्तमान में न हो 	present	0.826	##
7128	मंगल_कामना	NOUN	1	किसी के यहाँ कोई शुभ बात या काम होने पर अच्छी कामना और आनंद प्रकट करनेवाली बातें 	present	0.667	##
37901	धन_धन	NOUN	1	किसी उच्च या सम्मानजनक नाम के आगे लगाया गया विशेषण 	future	0.988	##
19985	सुरीनाम	NOUN	1	दक्षिण अमरीका का एक देश 	neutral	0.842	##
37909	लेफ्टिनेन्ट	NOUN	2	लेफ्टिनेंट के पद पर काम करने वाला सैन्य अधिकारी 	neutral	0.996	##
10056	विसर्ग	NOUN	1	व्याकरण में एक चिन्ह जो किसी वर्ण के आगे लगाया जाता है 	future	0.978	##
26151	बिच्छू_डंक	NOUN	1	बिच्छू का डंक 	neutral	0.996	##
27494	शिवाह	NOUN	1	यहूदी धर्म में किसी परिजन की मृत्यु के बाद के शोक के सात दिन 	neutral	0.996	##
9502	परसेंट	ADVERB	1	हर सौ या सैकड़े के हिसाब से 	neutral	0.842	##
1244	चंचलता	NOUN	2	शरारत या नटखट भरा काम 	neutral	0.996	##
15231	ज़हरबाद	NOUN	1	एक प्रकार का जहरीला फोड़ा 	neutral	0.996	##
23794	कोशिकीय	ADJECTIVE	1	कोशिका से संबंधित या कोशिका का 	neutral	0.996	##
5575	चोरिन	NOUN	1	चोरी करनेवाली स्त्री 	neutral	0.996	##
4878	पीतमूलक	NOUN	2	एक पौधा जिसका कंद मीठा होता है 	neutral	0.996	##
39521	समय-निष्ठ	ADJECTIVE	1	जो निश्चित समय का ध्यान रखकर ठीक उसी समय काम करता हो या पहुँचता हो 	present	0.994	##
4569	छन	NOUN	2	अनिश्चित कम समय 	neutral	0.842	##
2595	जागता_हुआ	ADJECTIVE	1	जगा हुआ या जो जाग रहा हो 	past	0.995	##
8478	आक्षोट	NOUN	2	एक फल जिसकी गिनती मेवों में होती है 	neutral	0.996	##
20480	अन्नदा-एकादशी	NOUN	1	भादो के कृष्णपक्ष की एकादशी 	neutral	0.842	##
16461	पित्तकास	NOUN	1	एक प्रकार की खाँसी 	neutral	0.996	##
35775	स्वास्थ्यलाभ	NOUN	1	धीरे-धीरे किसी रोग से मुक्त होने या स्वस्थ होने की क्रिया या अवस्था 	neutral	0.996	##
5159	नवप्रसूत	ADJECTIVE	1	जिसने अभी या कुछ ही समय पहले जन्म लिया हो 	neutral	0.996	##
3656	संकीर्ण	NOUN	1	किसी अनिष्ट घटना से उत्पन्न होने वाली ऐसी स्थिति जिसमें बड़ी हानि हो सकती हो 	neutral	0.842	##
6195	मध्याह्न	NOUN	1	वह समय जब सूर्य मध्य आकाश में पहुँचता है 	neutral	0.996	##
20284	चंचलपन	NOUN	1	शरारत या नटखट भरा काम 	neutral	0.996	##
11854	तस्वीर_खीचना	VERB	1	कैमरे से फोटो लेना 	neutral	0.813	##
4607	खतरनाक	ADJECTIVE	1	जिसमें जोखिम या खतरा हो 	neutral	0.996	##
9142	आकबतअंदेश	NOUN	1	दूर की बात सोचने या समझने का गुण 	neutral	0.996	##
2368	सबसे_पहले	ADVERB	2	शुरू में 	neutral	0.842	##
1850	ठहर-ठहरकर	ADVERB	1	विराम के साथ 	neutral	0.996	##
1771	भूतकाल	NOUN	1	बीता हुआ समय या काल 	past	0.995	##
5214	आशुकोपी	ADJECTIVE	1	जरा-सी बातों में चिढ़ने या अप्रसन्न हो जानेवाला 	neutral	0.996	##
2134	आदहन	NOUN	3	जलने से होनेवाली पीड़ा या कष्ट 	neutral	0.996	##
38202	नेशनल_सिक्युरटी_काउंसल	NOUN	1	सन् उन्नीस सौ अट्ठानबे में श्री अटल बिहारी वाजपाई के द्वारा भारत के राजनीतिक, आर्थिक, ऊर्जा एवं सामरिक सुरक्षा के संरक्षण एवं हित में बनाई गई समिति 	future	0.989	##
999	सत्र	NOUN	3	वह नियत काल जिसमें कोई कार्य एक बार आरंभ होकर कुछ समय तक बराबर होता रहता है 	neutral	0.996	##
9855	स्पाइनल_कार्ड	NOUN	1	केंद्रीय नाड़ी संस्थान का वह भाग जो कशेरुका-नाल के भीतर स्थित रहता है 	present	0.994	##
19824	गौटेमाला_गणतंत्र	NOUN	1	उत्तरी अमरीका का एक देश 	neutral	0.996	##
2366	पूर्ववतिता	ADJECTIVE	1	जो सबसे आगे चलता हो 	future	0.978	##
8758	गुञ्जन	NOUN	3	भौंरे के उड़ने से होनेवाला शब्द 	neutral	0.996	##
9512	ऐकडमिक	NOUN	1	विशेषतः वह अध्यापक जो किसी महाविद्यालय या विश्वविद्यालय आदि में पढ़ाता हो 	present	0.994	##
33362	शोध_प्रबंध	NOUN	1	किसी शोध कार्य पर लिखा गया लेखन 	present	0.667	##
648	वसंतदूत	NOUN	1	हिन्दी वर्ष का पहला महीना जो अंग्रेजी महीने के मार्च और अप्रैल के बीच में आता है 	present	0.994	##
5499	भौसा	NOUN	1	एक स्थान पर एक ही समय में होने वाला बहुत से लोगों आदि का जमाव 	neutral	0.996	##
1067	चालक	NOUN	3	वह जो किसी मशीन को चलाता है 	present	0.994	##
17406	छिरेटा	NOUN	1	एक प्रकार की लता 	neutral	0.996	##
27230	सुप्रारीनल_ग्रंथि	NOUN	1	एक अंतःस्रावी ग्रंथि 	neutral	0.996	##
34481	गत-वर्ष	ADVERB	1	बीते हुए साल या वर्ष में 	neutral	0.996	##
17950	झाँझिया	NOUN	1	झाँझ बजानेवाला व्यक्ति 	neutral	0.996	##
34998	पेट-दर्द	NOUN	1	पेट का दर्द 	neutral	0.996	##
255	अंक	NOUN	7	पत्र, पत्रिका आदि का कोई प्रकाशन जो अपने नियत समय पर एक बार में हुआ हो 	past	0.995	##
19344	शिवि	NOUN	3	एक वृक्ष की छाल जो पवित्र मानी जाती है और पुराने समय में कुछ लिखने के काम भी आती थी 	present	0.994	##
631	मध्य-रात्रि	NOUN	1	रात के बीच का समय या रात के बारह बजे का समय 	neutral	0.996	##
36614	दर्दनाशक	NOUN	1	अफ़ीम से बनाई गई एक औषधि जिसका उपयोग खाँसी तथा पीड़ा दूर करने के लिए होता है 	future	0.989	##
13282	प्रभावी	ADJECTIVE	3	जिसका दबदबा या प्रभाव हो 	neutral	0.996	##
4320	बचपन	NOUN	3	वह समय जब तक कोई शिशु होता है 	neutral	0.996	##
2238	अनिष्ट	NOUN	2	हित का विरोधी भाव 	neutral	0.842	##
9644	शिलि	NOUN	2	एक वृक्ष की छाल जो पवित्र मानी जाती है और पुराने समय में कुछ लिखने के काम भी आती थी 	present	0.994	##
35	मुरहा	ADJECTIVE	2	जो उपद्रव करता हो 	past	0.5	##
6003	तिलहन	NOUN	1	वे पौधे जिनके बीजों से तेल निकलता है 	neutral	0.996	##
33514	संप्राप्ति_काल	NOUN	1	(शरीर विज्ञान) वह समय जिसके दौरान कोई रोगाणु शरीर में पहुँचकर उस रोग को परिपक्व करता है और उस रोग के बाह्य लक्षण दिखने लगते हैं 	neutral	0.996	##
13823	कोषाध्यक्ष	NOUN	2	कोष या ख़ज़ाने के अधिकारी का पद 	neutral	0.996	##
1348	अभिकांक्षित	ADJECTIVE	1	जिसकी इच्छा की गई हो 	future	0.989	##
3185	अश्क	NOUN	1	अश्रुग्रंथि से निकलने वाला वह खारा द्रव जो शोक,पीड़ा या अत्यधिक खुशी के समय आँखों से निकलता है 	present	0.994	##
5850	चला_जाना	VERB	6	समय पर न पहुँचने के कारण न मिलना 	neutral	0.996	##
4614	ढिढोरा	NOUN	1	ढोल आदि पीटकर की जाने वाली आधिकारिक घोषणा या दी जाने वाली सूचना 	neutral	0.996	##
38981	संश्रित_राष्ट्र	NOUN	1	द्वितीय विश्वयुद्ध के समय धुरी राष्ट्र का विरोध करने वाले सभी देशों का समूह 	neutral	0.996	##
22965	रंगपंचमी	NOUN	1	फाल्गुन माह के कृष्ण पक्ष की पंचमी 	neutral	0.842	##
5792	ठूँठ	NOUN	1	वह पेड़ जिसकी डालें, पत्तियाँ आदि न रह गई हों 	future	0.989	##
38081	किलकारी	NOUN	1	बहुत प्रसन्न होकर चिल्लाने की क्रिया 	neutral	0.996	##
5960	तारा_देवी	NOUN	1	दस महाविद्याओं में से एक 	neutral	0.996	##
5792	ठूंठ	NOUN	1	वह पेड़ जिसकी डालें, पत्तियाँ आदि न रह गई हों 	future	0.989	##
88	मौजूदा	ADJECTIVE	3	जो वर्तमान काल से संबंधित हो या वर्तमान काल का 	present	0.994	##
38276	नन्ही_छाया	NOUN	1	लोक सभा सदस्य हरसिमरत कौर बादल के द्वारा पेड़ों को बचाने और भ्रूण हत्या को रोकने के लिए शुरू किया गया अभियान 	neutral	0.996	##
4267	गलशुंडी	NOUN	1	गले के अंदर लटकने वाला वह माँसपिंड जो जीभ के जड़ के पास होता है 	present	0.994	##
34505	उप-मुख्यमंत्री	NOUN	1	मुख्यमंत्री का सहायक वह मंत्री जो मुख्यमंत्री की अनुपस्थिति में उसके कार्यों की देख-रेख करता है 	present	0.994	##
30442	अयन-संक्रम	NOUN	2	प्रत्येक संक्रांति से बीस दिन पूर्व का समय 	neutral	0.996	##
6237	पूर्ति_करना	VERB	2	किसी कारण से हुई कमी को पूरा करना 	past	0.954	##
7161	निसवासर	ADVERB	1	हर एक पल या हर समय 	present	0.667	##
34049	साफ_होना	VERB	2	बारिश थमने के बाद आकाश से बादल का छँटना 	neutral	0.842	##
5838	आकारण	NOUN	1	किसी कार्य में सम्मिलित होने के लिए किसी को आदरपूर्वक कहने या बुलाने की क्रिया 	neutral	0.996	##
640	पित्तारि	NOUN	3	एक झाड़ 	neutral	0.996	##
33493	ताना_देना	NOUN	1	परोक्ष रूप से किसी को सुनाने के लिए जोर से कोई व्यंग्यपूर्ण बात कहने की क्रिया 	neutral	0.996	##
4104	भूल	NOUN	1	वह कार्य जो लापरवाही या ग़लत विचार के कारण होता है 	present	0.994	##
32637	जिस_तरह_से	ADVERB	1	जिस तरह से 	neutral	0.996	##
171	कुसूर	NOUN	2	वह कार्य जो लापरवाही या ग़लत विचार के कारण होता है 	present	0.994	##
16952	लख-पेड़ा	ADJECTIVE	1	जिसमें बहुत अधिक पेड़ हों 	neutral	0.996	##
15962	अनन्तविजय	NOUN	1	युधिष्ठिर का शंख 	neutral	0.996	##
4895	तान_लगाना	VERB	1	विशुद्ध स्वर से गान करना 	neutral	0.996	##
8364	पैदल_सैनिक	NOUN	1	वह सिपाही जिसके पास घोड़ा या और कोई सवारी न हो 	neutral	0.996	##
37276	जीवन-काल	NOUN	1	जीने की क्षमता के आधार पर निर्धारित वह औसत समय सीमा जितनी की कोई व्यक्ति जीने की उम्मीद कर सकता है 	neutral	0.842	##
35892	कब-तक	ADVERB	1	किस समय तक 	neutral	0.996	##
2596	सावधान	ADJECTIVE	1	जो सचेत हो 	present	0.994	##
37469	सरदारी	NOUN	1	सरदार का अधिकार या पद 	neutral	0.996	##
8228	समाधि	NOUN	2	वह स्थान जहाँ किसी (विशेषकर प्रसिद्ध व्यक्ति) का मृत शरीर या अस्थियाँ आदि गाड़ी गई हों 	future	0.989	##
28864	प्रतिबंधित_मुक्ति	NOUN	1	किसी व्यक्ति की कारावास से सशर्त रिहाई जिसमें वह सजा के शेष समय में रिहाई की शर्तों का अनुपालन करते हुए कारावास से बाहर रहता है 	neutral	0.996	##
577	दिमाग़ी	ADJECTIVE	2	जिसमें बहुत बुद्धि या समझ हो 	neutral	0.996	##
9646	सतफेरा	NOUN	1	विवाह के समय वर और वधू द्वारा की जानेवाली अग्नि की सात परिक्रमाएँ 	neutral	0.996	##
33514	सम्प्राप्ति_काल	NOUN	1	(शरीर विज्ञान) वह समय जिसके दौरान कोई रोगाणु शरीर में पहुँचकर उस रोग को परिपक्व करता है और उस रोग के बाह्य लक्षण दिखने लगते हैं 	neutral	0.996	##
37078	एमोबार्बिटॉल_सोडियम	NOUN	1	नींद की एक दवा 	neutral	0.996	##
10531	अख्यायिका	NOUN	1	ऐसी कथा जिसकी केवल कल्पना की गई हो 	future	0.989	##
3492	जुड़-पित्ती	NOUN	1	शीत और पित्त से उत्पन्न एक प्रकार की खुजली जिसमें सारे शरीर में बड़े-बड़े चकत्ते पड़ जाते हैं और उनमें बहुत खुजली या जलन होती है 	neutral	0.996	##
12905	लगाई	NOUN	2	लगाने की मज़दूरी 	neutral	0.996	##
3632	तारीफ़	NOUN	1	किसी वस्तु, व्यक्ति, आदि या उनके गुणों या अच्छी बातों के संबंध में कही हुई आदरसूचक बात 	neutral	0.996	##
3826	उधार	NOUN	3	किसी से ली गई वह वस्तु, पैसा आदि जो दिए गए समय पर उसको लौटाई जाए 	past	0.5	##
3945	कंगना	NOUN	2	विवाह के समय वर-वधू के हाथ में बाँधा जानेवाला मंगल धागा 	neutral	0.996	##
31266	अरक्त	ADJECTIVE	2	जो लहू की तरह लाल न हो 	present	0.826	##
3159	आयुष्य	NOUN	1	जन्म से लेकर अब तक का जीवन काल या बीता हुआ जीवन काल 	past	0.995	##
12754	पंडुकी	NOUN	1	मादा फ़ाख़ता 	neutral	0.996	##
2231	असकती	ADJECTIVE	1	जिसे काम करने की इच्छा न होती हो 	neutral	0.996	##
7875	क्षणक्षण	ADVERB	1	हर पल 	future	0.333	##
5542	शहजोर	ADJECTIVE	1	जो वीरतापूर्वक कोई काम करे 	present	0.994	##
2159	शोर-शराबा	NOUN	1	ऊँची आवाज़ में बोलने या चिल्लाने आदि से उत्पन्न अस्पष्ट आवाज 	neutral	0.996	##
2673	इजलास	NOUN	2	किसी विषय विशेष पर चर्चा करने के लिए आयोजित की गई बैठक 	future	0.989	##
5941	लहर	NOUN	5	रोग या पीड़ा आदि का रह-रहकर होनेवाला वेग 	neutral	0.842	##
4948	ललौंहाँ	ADJECTIVE	1	जो थोड़ी लाल आभा से युक्त हो या लाली लिए हुए हो 	present	0.849	##
8045	महावृक्ष	NOUN	2	एक कँटीली झाड़ी जिसकी फलियाँ औषधि के काम आती हैं 	neutral	0.996	##
4647	खुजली	NOUN	1	एक रोग जिसमें शरीर बहुत खुजलाता है 	neutral	0.996	##
7233	इजाफा	NOUN	1	बढ़ने या बढ़ाने की क्रिया 	present	0.667	##
5706	आस्पर्धा	NOUN	1	वह आयोजित मौका, काम आदि जिसमें शामिल होनेवाले प्रतिस्पर्धियों में से एक को विजेता चुना जाता है 	neutral	0.996	##
4058	अव्यथा	NOUN	4	एक प्रकार का पौधा 	neutral	0.996	##
34714	पहले_ही	ADVERB	1	समय, विस्तार आदि में पहले ही 	neutral	0.996	##
19163	खट-खट	NOUN	1	खट-खट की आवाज़ 	neutral	0.996	##
5099	अरि	NOUN	6	एक प्रकार के खैर का वृक्ष 	neutral	0.996	##
1374	बेवक़्त	ADVERB	1	समय के अनुसार नहीं या ग़लत समय पर 	neutral	0.842	##
28286	स्टार्टर	NOUN	1	किसी यंत्र को चालू करनेवाला विद्युत मोटर 	neutral	0.996	##
1287	खरी_-खोटी	NOUN	1	क्रोधपूर्वक और डाँटकर कही जानेवाली बात 	neutral	0.996	##
8334	सुनना	VERB	3	किसी की बात या प्रार्थना पर ध्यान देना 	past	0.954	##
12846	चलाना	VERB	25	बात आदि की शुरुआत करना 	neutral	0.996	##
34405	विकास_दर	NOUN	1	प्रति इकाई समय में होने वाला विकास या वृद्धि 	neutral	0.996	##
3461	संबोधन	NOUN	3	संबोधित करने की क्रिया 	neutral	0.996	##
19079	बालावस्था	NOUN	1	शैशव और युवा होने के बीच का समय 	neutral	0.996	##
30265	पाखानभेद	NOUN	1	एक पौधा जिसकी पत्तियाँ सुंदर लगती हैं 	neutral	0.996	##
27370	जॉन_मेजर	NOUN	1	* एक अंग्रेज-राजनीतिज्ञ जो उन्नीस सौ नब्बे से उन्नीस सौ सत्तानवे तक यूनाइटेड किंगडम के प्रधानमंत्री भी रहे 	present	0.994	##
1251	पारिजात	NOUN	1	समुद्र-मन्थन के समय निकला हुआ एक वृक्ष जो इन्द्र के नन्दनकानन में लगा हुआ माना जाता है 	past	0.995	##
1144	आल	NOUN	10	अश्रुग्रंथि से निकलने वाला वह खारा द्रव जो शोक,पीड़ा या अत्यधिक खुशी के समय आँखों से निकलता है 	present	0.994	##
5235	टीका	NOUN	6	राजसिंहासन या गद्दी पर बैठने के समय होनेवाला कृत्य 	neutral	0.996	##
33391	मणिस्कंध	NOUN	1	एक नाग 	neutral	0.996	##
12801	अमनोज्ञ	ADJECTIVE	1	जो रुचिकर न हो 	present	0.826	##
10106	शिलालेख	NOUN	1	पत्थर पर लिखा या खुदा हुआ कोई प्राचीन लेख 	past	0.995	##
5283	शीतली	NOUN	1	एक ऐसा संक्रामक रोग जिसमें शरीर पर दाने निकल आते हैं 	neutral	0.996	##
1297	शीतला	NOUN	2	एक ऐसा संक्रामक रोग जिसमें शरीर पर दाने निकल आते हैं 	neutral	0.996	##
4347	प्रसूतिकाल	NOUN	1	डिंब अथवा अंडाणु के गर्भाधान के समय से लेकर बच्चे के जन्म लेने तक का समय 	neutral	0.996	##
2524	यति	NOUN	8	मन में उत्पन्न होनेवाला विकार 	neutral	0.842	##
23285	गलतुंडिकीय	ADJECTIVE	1	गलतुंडिका से संबंधित 	neutral	0.996	##
20737	तेखरा	NOUN	1	खेत की लगातार तीसरी बार की जानेवाली जुताई 	neutral	0.996	##
1585	बात	NOUN	3	ऐसी उक्ति, कथन या कार्य जिसमें कुछ विशिष्ट कौशल या चमत्कार हो या जिससे प्रभावित होकर लोग प्रशंसा करें 	neutral	0.996	##
39328	बैनगङ्गा_नदी	NOUN	1	मध्यप्रदेश के सिवनी जिले के दक्षिण दिशा में गोपालगंज के समीप मुंडारा के एक कुण्ड से निकलकर पतली सी धारा के रूप में प्रवाहित होने वाली एक पावन नदी जो आगे जाकर गोदावरी में मिल जाती है 	future	0.978	##
9525	फरफर	NOUN	1	किसी वस्तु के उड़ने या फड़फड़ाने से उत्पन्न शब्द 	neutral	0.996	##
1830	ज्योनार	NOUN	1	दिन में प्रायः दो बार नियत समय पर लिया जाने वाला संपूर्ण आहार 	neutral	0.996	##
29495	लंकटंकटा	NOUN	1	एक राक्षसी 	neutral	0.996	##
6025	विक्रम	NOUN	2	उज्जैन के एक प्रसिद्ध प्रतापी राजा 	neutral	0.996	##
7161	निशिदिन	ADVERB	1	हर एक पल या हर समय 	present	0.667	##
24414	जेरेवान	NOUN	1	अर्मेनिया की राजधानी 	neutral	0.996	##
14910	परगोत्रीय	ADJECTIVE	1	दूसरे गोत्र का 	present	0.667	##
19442	गोविन्दद्वादशी	NOUN	1	फाल्गुन महीने के शुक्ल पक्ष की द्वादशी 	neutral	0.842	##
3792	मदनक	NOUN	7	एक सदाबहार वृक्ष का फूल 	neutral	0.996	##
23501	नम्बरप्लेट	NOUN	1	किसी वाहन विशेष पर लगा हुआ वह फलक विशेषकर आगे और पीछे जिसपर आधिकारिक रूप से प्राप्त एक विशेष अंक या संख्या लिखी रहती है 	future	0.932	##
142	गुरेज़	NOUN	1	वह मनोवृत्ति जो किसी को बहुत बुरा समझकर सदा उससे दूर रहने की प्रेरणा देती है 	present	0.994	##
7449	अभिलक्षित	ADJECTIVE	1	जिस पर चिह्न या निशान हो 	neutral	0.996	##
8759	चहलपहल	NOUN	1	उत्सव, त्योहार आदि में या किसी अन्य कारण से किसी स्थान पर बहुत से लोगों के आते-जाते रहने की क्रिया, अवस्था या भाव 	neutral	0.996	##
4048	टेसू	NOUN	2	पलाश के वृक्ष से प्राप्त लाल पुष्प 	neutral	0.996	##
5473	चौंकाना	VERB	2	कुछ ऐसा करना जिसे सहसा देख अथवा सुनकर कोई चौंक उठे 	past	0.954	##
2578	अनरस	NOUN	1	दुश्मन या शत्रु होने की अवस्था या भाव 	neutral	0.842	##
14618	मनवा	NOUN	2	एक प्रकार के कपास का पौधा 	neutral	0.996	##
55	कचनार	NOUN	2	छोटे पेड़ से प्राप्त एक सुन्दर फूल 	neutral	0.996	##
11766	रोबदार	ADJECTIVE	1	जिसका दबदबा या प्रभाव हो 	neutral	0.996	##
14731	उटकाँटा	NOUN	1	एक प्रकार का काँटेदार पौधा 	neutral	0.996	##
23914	वॉशिंगटन	NOUN	1	संयुक्त राज्य अमरीका की राजधानी 	neutral	0.996	##
38940	सालों_साल	ADVERB	1	कई साल तक 	neutral	0.996	##
6816	पूतितैला	NOUN	1	वृक्षों पर फैलनेवाली एक लता जिसके बीजों से तेल निकलता है 	neutral	0.996	##
55	कुंडली	NOUN	7	फलित ज्योतिष के अनुसार वह चक्र जिसमें किसी के जन्म के समय के ग्रहों की स्थिति लिखी रहती है 	neutral	0.842	##
19905	बाभर	NOUN	1	एक प्रकार की घास जो पहाड़ी क्षेत्रों में पाई जाती है 	present	0.849	##
18575	जमाकर्ता	ADJECTIVE	1	जमा करने वाला 	neutral	0.996	##
3889	भुँजिया	NOUN	1	धान को उबाल कर निकाला हुआ चावल 	past	0.995	##
557	अनुमतिप्राप्त	ADJECTIVE	1	जिसकी अनुमति दी गई हो या मिल गई हो 	future	0.989	##
4347	प्रसूति-काल	NOUN	3	गर्भवती के दिन पूरे हो जाने पर दर्द शुरू होने से लेकर बच्चे के जन्म होने का तक का समय 	neutral	0.996	##
17197	तेजाबी	ADJECTIVE	1	तेजाब संबंधी 	neutral	0.996	##
3724	पुरुष_जननेन्द्रिय	NOUN	1	पुरुष का वह जनन अंग जिससे संभोग किया जाता है 	neutral	0.996	##
20429	रागप्रसव	NOUN	2	एक छोटे पौधे का फूल जो सफेद और सुगंधित होता है 	present	0.994	##
7537	खुरचन	NOUN	2	जूता बनाने में काम आनेवाला एक औजार 	neutral	0.996	##
1979	ज़िरह	NOUN	1	लोहे आदि का बना वह आवरण जो लड़ाई के समय हथियारों से योद्धा को सुरक्षा प्रदान करता है 	present	0.994	##
35334	लॉ_मिनिस्टर	NOUN	1	वह मंत्री जिसकी देख-रेख में कानून मंत्रालय हो 	neutral	0.996	##
1330	प्रशाखित	ADJECTIVE	1	जो शाखा से युक्त हो या जिसमें शाखाएँ हों 	past	0.5	##
38410	मुस्टंडा	NOUN	1	हटटा-कट्ठा और बदमाश या लुच्चा व्यक्ति 	neutral	0.996	##
10607	दूरध्वनि	NOUN	2	वह प्रणाली जिसके द्वारा एक स्थान से कही हुई बात दूसरे स्थान पर सुनाई पड़ती है 	neutral	0.996	##
6937	भेद	NOUN	3	लोगों को एक दूसरे के विरोधी बनने या बनाने की क्रिया 	neutral	0.996	##
12632	अघोष	ADJECTIVE	2	जिसका उच्चारण करते समय स्वरतंत्रियाँ झंकृत नहीं होती हों 	neutral	0.996	##
7918	कपिला	NOUN	5	सँभालू के बीज 	neutral	0.996	##
14731	ऊँटकटीरा	NOUN	1	एक प्रकार का काँटेदार पौधा 	neutral	0.996	##
7233	इज़ाफ़ा	NOUN	1	बढ़ने या बढ़ाने की क्रिया 	present	0.667	##
37041	चान्द्र_संवत्सर	NOUN	1	बारह चांद्रमासों का समय 	neutral	0.842	##
28790	इन्फ्ल्युएन्जा	NOUN	1	श्वसन पथ का एक तीव्र सांसर्गिक संक्रामक रोग 	neutral	0.996	##
1460	फुरती	NOUN	2	किसी काम के लिए होने वाला उत्साह 	neutral	0.842	##
2279	बदकिस्मत	ADJECTIVE	1	जो भाग्यशाली न हो 	present	0.826	##
14068	गँड़ेरी	NOUN	1	गन्ने का काटा हुआ टुकड़ा 	past	0.995	##
34747	सउदी	ADJECTIVE	1	सऊदी अरब का या सऊदी अरब से संबंधित 	neutral	0.996	##
23743	निष्काशित	ADJECTIVE	1	निकाला या बाहर किया हुआ 	past	0.995	##
9117	संक्रान्त	NOUN	2	ठीक वह समय जब सूर्य एक राशि से निकलकर दूसरी राशि में प्रवेश करता है 	neutral	0.996	##
5499	जमाव	NOUN	1	एक स्थान पर एक ही समय में होने वाला बहुत से लोगों आदि का जमाव 	neutral	0.996	##
33229	गारुड़_मंत्र	NOUN	1	सर्प का विष उतारने का मंत्र 	neutral	0.996	##
11716	जपाकुसुम	NOUN	2	मझोले आकार के पेड़ से प्राप्त एक फूल जो लाल रंग का होता है 	present	0.994	##
298	अस्र	NOUN	4	अश्रुग्रंथि से निकलने वाला वह खारा द्रव जो शोक,पीड़ा या अत्यधिक खुशी के समय आँखों से निकलता है 	present	0.994	##
17261	करेरुआ	NOUN	1	एक प्रकार की बेल 	neutral	0.996	##
18705	वैक्सीन	NOUN	1	शरीर को किसी विशेष रोग से बचाने के लिए विशेष रूप से तैयार की गई एक औषध जो सुई द्वारा शरीर में पहुँचा दी जाती है 	present	0.994	##
21790	कर्णपूर्व_ग्रंथि	NOUN	1	मुख में पाई जानेवाली तीन जोड़ी लार ग्रन्थियों में से एक 	neutral	0.996	##
4281	कम्पित	ADJECTIVE	1	जो डरा हुआ हो 	past	0.995	##
36701	दबाव_डालने_वाला_दल	NOUN	1	लोगों का वह समूह है जो विधान या क़ानून को प्रभावित करने की सक्रिय रूप से कोशिश करते हैं 	present	0.849	##
5	सिवाला	NOUN	1	वह मंदिर जिसमें भगवान शिव की मूर्ति स्थापित की गई हो और जहाँ शिव की आराधना की जाती हो 	future	0.989	##
2074	जहन	NOUN	2	सोचने समझने और निश्चय करने की वृत्ति या मानसिक शक्ति 	present	0.667	##
